4.471274639492297531e+00,5.576641504483778711e+00
4.800421008258449085e+00,7.909480450031613152e+00
1.107978258354642520e+01,6.495698390068560535e+00
3.833537587957761783e+00,9.394775254428047617e+00
1.639839128816513281e+01,1.572906292821375285e+00
1.654226422903132843e+01,1.893924846383263860e+00
1.896613196146587299e+01,1.997880315531904261e+00
2.197533329589382234e+01,5.563591461735212462e+00
5.094661889966335622e+00,2.161303175623704664e+00
1.435580482061121899e+01,6.434085472163512343e+00
6.932958792354800615e+00,8.294296354767219270e+00
9.579636550823325436e+00,8.268800177977338350e+00
6.062818799025169625e+00,9.991602789459424372e+00
1.994089967600548263e+01,4.557009827947847036e+00
7.666889895111185460e+00,3.018135084713269300e-01
2.265281407412932069e+01,6.918447172278786361e+00
4.324156141140425902e+00,4.576627828912787077e-01
3.003700069867285549e-01,6.723995864956691548e+00
2.457732199762626024e+00,3.149169615335630112e+00
7.039678667996497552e+00,1.193517817834758521e+00
2.164685227937370726e+01,9.930287980233746481e+00
2.067639575258268536e+01,8.089190318564758897e+00
1.495716606758549005e+00,7.285112440128751921e+00
1.042211252763478946e+01,1.539074523577094622e+00
1.478402366049714978e+01,2.970232502967111166e-01
1.722548714557979110e+01,9.039686732275969305e+00
2.372876978757766375e-01,3.326666882915479739e+00
1.893930635106109861e+01,1.143991554637858288e+00
5.645445687074471808e-01,8.273831853342219489e+00
5.689974517352274219e+00,2.531837411591985720e+00
3.617293249376946296e+00,2.804728437341382552e+00
9.800318499814048678e+00,2.625565542909424455e+00
8.388409382532232783e+00,3.548843227902000574e+00
7.613197940797270746e+00,3.082210729395827187e+00
7.203809761478386697e+00,2.745487802301972646e+00
2.058073498467993900e+01,9.824457905464836216e+00
2.049852879223047708e+01,3.792477858734093044e+00
1.481966288397846299e+01,3.164248845086357065e+00
1.851596224993013351e+01,8.176492630561572383e+00
1.816038836300389647e+01,1.132181355966620506e+00
1.855313356345722653e+01,7.920251760141034048e+00
2.023293234553202780e+01,3.275797886524597580e+00
2.449801769576040567e+00,1.638297533843691589e+00
1.537989622304118420e+01,7.255762916482336955e+00
5.423173880135359504e+00,8.186088463756140854e+00
2.099225335852294450e+01,1.000375795758304065e+01
2.279249773516709610e+01,5.241787440335512471e+00
1.600392729498883426e+01,7.778371562270253170e-01
2.060009461574272294e+01,8.265999694655052465e+00
8.208150764908232588e+00,9.913149968864619410e+00
8.823642177333031356e+00,1.646874226290102883e-01
4.268980496051580920e-01,5.528457760559495782e+00
1.013032481195266854e+01,2.611134980623152080e-01
8.419441202812750547e+00,4.270456360374777383e+00
9.267534554224742038e+00,1.014046907283071342e+01
3.581599082601846895e+00,4.439502493025205609e+00
6.177518477522586871e+00,9.844668515852577073e+00
1.348303468905177027e+01,7.154534069270870766e+00
1.485755232678171822e+01,7.674935966882124205e+00
2.023828423569259272e+01,2.571015785521516772e+00
5.211938416957795361e+00,6.122839756100826314e+00
5.398712707344683892e+00,7.426820812004243599e+00
1.517901525617071101e+01,2.431033189566347286e+00
4.250010717580509301e+00,3.177801275002529291e+00
8.374280171155698227e+00,5.993452988556310146e+00
1.735620216639731694e+01,3.275083907278515838e+00
1.147622623709771617e+01,5.931723623423822644e+00
6.094496175623167034e+00,7.252681908583967108e+00
1.045321750713245201e+01,6.606350743506436807e+00
1.149100964854636509e+01,4.382958624638244594e+00
1.640814130047051478e+01,1.255861605230407796e-01
1.835529413764785289e+00,5.855949124744277867e+00
1.859939243857744273e+01,5.705208133867593290e+00
1.379810617424662311e+01,2.241101184198746932e+00
2.102070823415862577e+01,2.087887116158984480e+00
1.573541958668643659e+01,3.812131788603873694e+00
4.835553552150348544e+00,8.341272036874324058e+00
2.619171654637008295e+00,7.854195053893710643e+00
1.104276344281221434e+01,9.649051124150597403e+00
1.256622695457795125e+01,5.328170285170550358e+00
1.997014876669571848e+01,6.570734332806011935e+00
7.526215395759795257e+00,1.061650884475309475e-01
3.134001032375417051e+00,7.826429989831285461e+00
1.904390285788596060e+01,6.753145295547390958e+00
1.315721483320565177e+01,9.229832750373228478e+00
1.633061596377024216e+01,4.896104191793354765e+00
1.617093288334062606e+01,6.496028887504533778e+00
5.701157227664234162e-01,8.159232574007637240e+00
1.706153167855920572e+01,3.932624625146372566e+00
1.340329764889514053e+01,2.401385448972300551e+00
2.260008664410323576e+01,5.982028477530612065e+00
4.550920440004541767e+00,1.006010426476683861e+01
1.950189786057179120e+01,3.496269702699879911e+00
1.501995813752297693e+01,9.479893513150614126e+00
1.278048536928177015e+01,6.269787586498967613e+00
1.072109322053370306e+01,1.010747042480707769e+01
2.133920899266166060e+01,2.870749898642175335e-01
1.025026260587486782e+01,3.454155264151540283e+00
3.560727211971319583e+00,3.003750087634445176e+00
1.639633943631539736e+01,4.948016811488401778e+00
7.047689678244399403e+00,9.346678774358462505e+00
1.590493646273485062e+01,2.811469616831345775e+00
1.813149802094213214e+01,1.014617337858852686e+01
